uri,primary_name_display,replaced
http://dx.doi.org/10.13039/100014704,"Society for Radiological Protection",
http://dx.doi.org/10.13039/100011216,"Society for Redox Biology and Medicine",
http://dx.doi.org/10.13039/501100000712,"Society for Renaissance Studies",
http://dx.doi.org/10.13039/501100000593,"Society for Reproduction and Fertility",
http://dx.doi.org/10.13039/501100014066,"Society for Reproductive Biology and Comparative Endocrinology",
http://dx.doi.org/10.13039/100011064,"Society for Reproductive Endocrinology and Infertility",
http://dx.doi.org/10.13039/100014657,"Society for Reproductive and Infant Psychology",
http://dx.doi.org/10.13039/100007696,"Society for Research and Education in Primary Care Internal Medicine",
http://dx.doi.org/10.13039/100010825,"Society for Research in Child Development",
http://dx.doi.org/10.13039/100007803,"Society for Research into Higher Education",
http://dx.doi.org/10.13039/100018123,"Society for Research on Adolescence",
http://dx.doi.org/10.13039/501100012022,"Society for Research on Umami Taste",
http://dx.doi.org/10.13039/100011046,"Society for Sedimentary Geology",
http://dx.doi.org/10.13039/100010986,"Society for Social Neuroscience",
http://dx.doi.org/10.13039/501100011847,"Society for Social Studies of Science",
http://dx.doi.org/10.13039/100006082,"Society for Surgery of the Alimentary Tract",
http://dx.doi.org/10.13039/100005599,"Society for Technical Communication",
http://dx.doi.org/10.13039/501100000714,"Society for Theatre Research",
http://dx.doi.org/10.13039/100010999,"Society for Translational Oncology",
http://dx.doi.org/10.13039/501100000715,"Society for Underwater Technology",
http://dx.doi.org/10.13039/100011854,"Society for Vascular Nursing",
http://dx.doi.org/10.13039/100009733,"Society for Visual Anthropology",
http://dx.doi.org/10.13039/100009821,"Society for Women’s Health Research",
http://dx.doi.org/10.13039/100014658,"Society for the Advancement of Anaesthesia in Dentistry",
http://dx.doi.org/10.13039/100006081,"Society for the Advancement of Behavior Analysis",
http://dx.doi.org/10.13039/100006080,"Society for the Advancement of Scandinavian Study",
http://dx.doi.org/10.13039/100009464,"Society for the Anthropology of Europe",
http://dx.doi.org/10.13039/100014799,"Society for the Anthropology of Food and Nutrition",
http://dx.doi.org/10.13039/100009731,"Society for the Anthropology of North America",
http://dx.doi.org/10.13039/100009732,"Society for the Anthropology of Work",
http://dx.doi.org/10.13039/100006079,"Society for the Arts in Healthcare",
http://dx.doi.org/10.13039/100012101,"Society for the History of Alchemy and Chemistry",
http://dx.doi.org/10.13039/100012103,"Society for the History of Natural History",
http://dx.doi.org/10.13039/100009333,"Society for the History of Psychology",
http://dx.doi.org/10.13039/100006078,"Society for the History of Technology",
http://dx.doi.org/10.13039/100006077,"Society for the Humanities, Cornell University",
http://dx.doi.org/10.13039/100004140,"Society for the Preservation of American Modernists",
http://dx.doi.org/10.13039/100015240,"Society for the Preservation of Natural History Collections",
http://dx.doi.org/10.13039/100014283,"Society for the Promotion of Hellenic Studies",
http://dx.doi.org/10.13039/100017473,"Society for the Promotion of Nanshin-Koka-Tandai",
http://dx.doi.org/10.13039/501100000713,"Society for the Promotion of Roman Studies",
http://dx.doi.org/10.13039/100006076,"Society for the Psychological Study of Social Issues",
http://dx.doi.org/10.13039/100018660,"Society for the Scientific Study of Religion",
http://dx.doi.org/10.13039/100014659,"Society for the Social History of Medicine",
http://dx.doi.org/10.13039/100014660,"Society for the Study of Addiction",
http://dx.doi.org/10.13039/100007119,"Society for the Study of Amphibians and Reptiles",
http://dx.doi.org/10.13039/100014655,"Society for the Study of Artificial Intelligence and the Simulation of Behaviour",
http://dx.doi.org/10.13039/100012454,"Society for the Study of Evolution",
http://dx.doi.org/10.13039/100012096,"Society for the Study of French History",
http://dx.doi.org/10.13039/100012686,"Society for the Study of Human Biology",
http://dx.doi.org/10.13039/100014661,"Society for the Study of Medieval Languages and Literature",
http://dx.doi.org/10.13039/100018571,"Society for the Study of Occupation: USA",
http://dx.doi.org/10.13039/100015241,"Society for the Study of Reproduction",
http://dx.doi.org/10.13039/100014707,"Society for the Study of Theology",
http://dx.doi.org/10.13039/100013940,"Society for the Study of the Indigenous Languages of the Americas",
http://dx.doi.org/10.13039/100009546,"Society for the Teaching of Psychology",
http://dx.doi.org/10.13039/100006212,"Society of Abdominal Radiology",
http://dx.doi.org/10.13039/100008139,"Society of Actuaries",
http://dx.doi.org/10.13039/100009330,"Society of Addiction Psychology",
http://dx.doi.org/10.13039/100014350,"Society of American Archivists",
http://dx.doi.org/10.13039/100008743,"Society of American Gastrointestinal and Endoscopic Surgeons",
http://dx.doi.org/10.13039/100015367,"Society of Anesthesia and Sleep Medicine",
http://dx.doi.org/10.13039/100011250,"Society of Antiquaries of London",
http://dx.doi.org/10.13039/100012099,"Society of Antiquaries of Scotland",
http://dx.doi.org/10.13039/100005812,"Society of Architectural Historians",
http://dx.doi.org/10.13039/100014662,"Society of Architectural Historians of Great Britain",
http://dx.doi.org/10.13039/501100003548,"Society of Australasian Social Psychologists",
http://dx.doi.org/10.13039/100013860,"Society of Biological Inorganic Chemistry",
http://dx.doi.org/10.13039/501100000097,"Society of Canadian Ornithologists",
http://dx.doi.org/10.13039/100013330,"Society of Cardiovascular Anesthesiologists",
http://dx.doi.org/10.13039/100012102,"Society of Chemical Industry",
http://dx.doi.org/10.13039/100014296,"Society of Civil War Historians",
http://dx.doi.org/10.13039/100009332,"Society of Clinical Child and Adolescent Psychology",
http://dx.doi.org/10.13039/100009550,"Society of Clinical Psychology",
http://dx.doi.org/10.13039/100014664,"Society of Construction Law",
http://dx.doi.org/10.13039/100009551,"Society of Consulting Psychology",
http://dx.doi.org/10.13039/100009328,"Society of Counseling Psychology",
http://dx.doi.org/10.13039/100013332,"Society of Critical Care Anesthesiologists",
http://dx.doi.org/10.13039/100007792,"Society of Critical Care Medicine",
http://dx.doi.org/10.13039/100013698,"Society of Economic Geologists Canada Foundation",
http://dx.doi.org/10.13039/100012506,"Society of Economic Geologists Foundation",
http://dx.doi.org/10.13039/100009314,"Society of Environmental Toxicology and Chemistry",
http://dx.doi.org/10.13039/100014284,"Society of Ethnobiology",
http://dx.doi.org/10.13039/100012297,"Society of Family Planning",
http://dx.doi.org/10.13039/100018692,"Society of Fellows and Heyman Center for the Humanities",
http://dx.doi.org/10.13039/100006074,"Society of Fellows in the Humanities, Columbia University",
http://dx.doi.org/10.13039/501100000716,"Society of Fellows, Durham University",
http://dx.doi.org/10.13039/100006075,"Society of Fellows, Harvard University",
http://dx.doi.org/10.13039/100011285,"Society of Forensic Toxicologists",
http://dx.doi.org/10.13039/100006073,"Society of Gastroenterology Nurses and Associates",
http://dx.doi.org/10.13039/100004141,"Society of Gastrointestinal Radiologists",
http://dx.doi.org/10.13039/100007697,"Society of General Internal Medicine",
http://dx.doi.org/10.13039/100009695,"Society of General Physiologists",
http://dx.doi.org/10.13039/100018746,"Society of Gynecologic Surgeons",
http://dx.doi.org/10.13039/501100005953,"Society of Hong Kong Scholars",
http://dx.doi.org/10.13039/100011014,"Society of Hospital Medicine",
http://dx.doi.org/10.13039/501100001238,"Society of Hospital Pharmacists of Australia",
http://dx.doi.org/10.13039/501100004323,"Society of Instrument and Control Engineers",
http://dx.doi.org/10.13039/100011087,"Society of Interventional Radiology",
http://dx.doi.org/10.13039/100013768,"Society of Interventional Radiology Foundation",
http://dx.doi.org/10.13039/501100010276,"Society of Iodine Science",
http://dx.doi.org/10.13039/100014666,"Society of Legal Scholars",
http://dx.doi.org/10.13039/100001863,"Society of Manufacturing Engineers Education Foundation",
http://dx.doi.org/10.13039/100012231,"Society of Memorial Sloan Kettering",
http://dx.doi.org/10.13039/100006239,"Society of Nuclear Medicine and Molecular Imaging",
http://dx.doi.org/10.13039/100011522,"Society of Obstetric Medicine of Australia and New Zealand",
http://dx.doi.org/10.13039/100009543,"Society of Pediatric Psychology",
http://dx.doi.org/10.13039/100014538,"Society of Petroleum Engineers",
http://dx.doi.org/10.13039/100016050,"Society of Phi Zeta",
http://dx.doi.org/10.13039/100017390,"Society of Polymer Science, Japan",
http://dx.doi.org/10.13039/100014858,"Society of Professional Journalists Foundation",
http://dx.doi.org/10.13039/100006070,"Society of Surgical Oncology",
http://dx.doi.org/10.13039/100006069,"Society of Systematic Biologists",
http://dx.doi.org/10.13039/100006068,"Society of Teachers of Family Medicine",
http://dx.doi.org/10.13039/100007120,"Society of Thoracic Surgeons",
http://dx.doi.org/10.13039/100005525,"Society of Toxicology",
http://dx.doi.org/10.13039/100011292,"Society of Toxicology of Canada",
http://dx.doi.org/10.13039/100014285,"Society of University Surgeons",
http://dx.doi.org/10.13039/100004143,"Society of University Surgeons Foundation",
http://dx.doi.org/10.13039/100011240,"Society of Urodynamics, Female Pelvic Medicine and Urogenital Reconstruction Foundation",
http://dx.doi.org/10.13039/100010335,"Society of Urologic Nurses and Associates",
http://dx.doi.org/10.13039/100015242,"Society of Vacuum Coaters Foundation",
http://dx.doi.org/10.13039/100009694,"Society of Wetland Scientists",
http://dx.doi.org/10.13039/100014297,"Society of the Cincinnati",
http://dx.doi.org/10.13039/100004142,"Society of the Friendly Sons of St. Patrick for the Relief of Emigrants from Ireland",
http://dx.doi.org/10.13039/100018386,"Società Italiana Anestesia, Analgesia, Rianimazione e Terapia Intensiva",
http://dx.doi.org/10.13039/100018872,"Società Italiana dell'Ipertensione Arteriosa",
http://dx.doi.org/10.13039/501100014229,"Società Italiana di Diagnostica Vascolare",
http://dx.doi.org/10.13039/501100012101,"Società Italiana di Ematologia Sperimentale",
http://dx.doi.org/10.13039/501100015272,"Società Italiana di Farmacologia",
http://dx.doi.org/10.13039/501100015410,"Società Italiana di Medicina Interna",
http://dx.doi.org/10.13039/100018413,"Società Italiana di Psichiatria Biologica",
http://dx.doi.org/10.13039/100018401,"Società Italiana di Psicopatologia",
http://dx.doi.org/10.13039/100016120,"Società Italiana di Scienza Politica",
http://dx.doi.org/10.13039/100016119,"Società Italiana di Virologia",
http://dx.doi.org/10.13039/100016118,"Società Oftalmologica Italiana",
http://dx.doi.org/10.13039/100011217,"Societé Canadienne de Biologie Végétale",
http://dx.doi.org/10.13039/100012105,"Socio-Legal Studies Association",
http://dx.doi.org/10.13039/100003414,"Sociological Initiatives Foundation",
http://dx.doi.org/10.13039/100014526,"Sociology Department, Yale University",
http://dx.doi.org/10.13039/100017328,"SociÃ©tÃ© Suisse d'AnesthÃ©sie et RÃ©animation",
http://dx.doi.org/10.13039/501100007606,"Société Académique de Genève",
http://dx.doi.org/10.13039/100011153,"Société Canadienne d'Ophtalmologie",
http://dx.doi.org/10.13039/100011608,"Société Canadienne de Pédiatrie",
http://dx.doi.org/10.13039/100011604,"Société Canadienne des Sciences Judiciaires",
http://dx.doi.org/10.13039/100017857,"Société Francophone Nutrition Clinique et Métabolisme",
http://dx.doi.org/10.13039/501100008966,"Société Francophone du Diabète",
http://dx.doi.org/10.13039/501100018699,"Société Francophone du Nerf Périphérique",
http://dx.doi.org/10.13039/501100005368,"Société Française d'Exportation des Ressources Educatives",
http://dx.doi.org/10.13039/501100005630,"Société Française de Cardiologie",
http://dx.doi.org/10.13039/100017856,"Société Française de Chirurgie Orthopédique et Traumatologique",
http://dx.doi.org/10.13039/501100005897,"Société Française de Dermatologie et de Pathologie Sexuellement Transmissible",
http://dx.doi.org/10.13039/100017583,"Société Française de Medecine physique et de Réadaptation",
http://dx.doi.org/10.13039/501100005898,"Société Française de Médecine Vasculaire",
http://dx.doi.org/10.13039/501100014811,"Société Française de Médecine d'Urgence",
http://dx.doi.org/10.13039/501100008965,"Société Française de Nutrition",
http://dx.doi.org/10.13039/501100008954,"Société Française de Nutrition Entérale et Parentérale",
http://dx.doi.org/10.13039/501100005325,"Société Française de Parodontologie et d'Implantologie Orale",
http://dx.doi.org/10.13039/501100005326,"Société Française de Parodontologie et d'Implantologie Orale de la Lorraine",
http://dx.doi.org/10.13039/501100008980,"Société Française de Radiologie",
http://dx.doi.org/10.13039/100018001,"Société Française de lutte contre les Cancers et les leucémies de l'Enfant et de l'Adolescent",
http://dx.doi.org/10.13039/501100014262,"Société Française d’Anesthésie et de Réanimation",
http://dx.doi.org/10.13039/501100008979,"Société Française d’Endocrinologie",
http://dx.doi.org/10.13039/501100006138,"Société Française d’Hypertension Artérielle",
http://dx.doi.org/10.13039/100012426,"Société Internationale D'Urologie",
http://dx.doi.org/10.13039/501100008765,"Société Nationale Française de Gastro-Entérologie",
http://dx.doi.org/10.13039/501100019920,"Société d'Accélération du Transfert de Technologies",
http://dx.doi.org/10.13039/501100003386,"Société de Néphrologie",
http://dx.doi.org/10.13039/501100014254,"Société de Pneumologie de Langue Française",
http://dx.doi.org/10.13039/501100008800,"Société de Réanimation de Langue Française",
http://dx.doi.org/10.13039/100009765,"Société de Secours des Amis des Sciences",
http://dx.doi.org/10.13039/501100014258,"Société des anglicistes de l'enseignement supérieur",
http://dx.doi.org/10.13039/501100019582,"Société d’Imagerie Génito Urinaire",
http://dx.doi.org/10.13039/100017334,"Soehngen Institute of Anaerobic Microbiology",
http://dx.doi.org/10.13039/501100017267,"Soester Marie Dalgaards Foundation",
http://dx.doi.org/10.13039/100017212,"Sofia University",
http://dx.doi.org/10.13039/100014320,"Soft Bones",
http://dx.doi.org/10.13039/501100010033,"Soft Science Foundation of Ningbo",
http://dx.doi.org/10.13039/501100018564,"Soft Science Research Project of Guangdong Province",
http://dx.doi.org/10.13039/100016933,"SoftOx Solutions",
http://dx.doi.org/10.13039/501100014542,"Software AG – Stiftung",
http://dx.doi.org/10.13039/501100010684,"Software Sustainability Institute",
http://dx.doi.org/10.13039/501100002646,"Sogang University",
http://dx.doi.org/10.13039/501100006386,"Sohar University",
http://dx.doi.org/10.13039/100015039,"Soil Science Society of America",
http://dx.doi.org/10.13039/501100012448,"Soil and Water Conservation Bureau",
http://dx.doi.org/10.13039/100016295,"Sol Goldman Charitable Trust",
http://dx.doi.org/10.13039/100012140,"Sol Irwin Juni Trust Fund",
http://dx.doi.org/10.13039/100011883,"Solar Energy Technologies Office",
http://dx.doi.org/10.13039/100016648,"Solar Energy and Energy Storage",
http://dx.doi.org/10.13039/100014537,"Solar System Exploration Research Virtual Institute",
http://dx.doi.org/10.13039/100012027,"Solar Technologies go Hybrid",
http://dx.doi.org/10.13039/501100019584,"Solar-Terrestrial Centre of Excellence",
http://dx.doi.org/10.13039/100013962,"Solent NHS Trust",
http://dx.doi.org/10.13039/100010947,"Solid State Lighting and Energy Electronics Center, University of California Santa Barbara",
http://dx.doi.org/10.13039/501100019641,"Solid State Lighting and Energy-Savings Electronics Collaborative Innovation Center",
http://dx.doi.org/10.13039/100008355,"Solid Wood Innovation",
http://dx.doi.org/10.13039/100013439,"Solid-State Solar Thermal Energy Conversion, Massachusetts Institute of Technology",
http://dx.doi.org/10.13039/100015268,"Solvay Pharmaceuticals",
http://dx.doi.org/10.13039/100009382,"Solve ME/CFS Initiative",
http://dx.doi.org/10.13039/100006066,"Solving Kids' Cancer",
http://dx.doi.org/10.13039/100010358,"Somerville College, University of Oxford",
http://dx.doi.org/10.13039/501100004333,"Sonion",
http://dx.doi.org/10.13039/100010121,"Sonnenfeld Stiftung",
http://dx.doi.org/10.13039/100018428,"Sonoma State University",
http://dx.doi.org/10.13039/100005871,"Sonoran Joint Venture",
http://dx.doi.org/10.13039/100004145,"Sonoran Spine Research and Education Foundation",
http://dx.doi.org/10.13039/100002345,"Sons of Italy Foundation",
http://dx.doi.org/10.13039/100006065,"Sons of Norway Foundation",
http://dx.doi.org/10.13039/100006064,"Sontag Foundation",
http://dx.doi.org/10.13039/100017090,"Sony",
http://dx.doi.org/10.13039/100004359,"Sony Electronics",
http://dx.doi.org/10.13039/501100007824,"Soochow University",
http://dx.doi.org/10.13039/501100002559,"Sookmyung Women's University",
http://dx.doi.org/10.13039/501100002560,"Soonchunhyang University",
http://dx.doi.org/10.13039/501100002561,"Soongsil University",
http://dx.doi.org/10.13039/501100009785,"Sophiahemmet Högskola",
http://dx.doi.org/10.13039/501100011594,"Sophies Minde Ortopedi",
http://dx.doi.org/10.13039/501100018785,"Sophisticated Analytical Instrument Facility",
http://dx.doi.org/10.13039/501100019125,"Sorbonne Université",
http://dx.doi.org/10.13039/100014165,"Sorenson Legacy Foundation",
http://dx.doi.org/10.13039/501100003652,"Sorokdo National Hospital",
http://dx.doi.org/10.13039/501100008487,"Sosiaali- ja Terveysministeriö",
http://dx.doi.org/10.13039/501100016128,"Sosiaali- ja terveystoimiala, Helsingin kaupunki",
http://dx.doi.org/10.13039/100001864,"Sosland Foundation",
http://dx.doi.org/10.13039/100013190,"Sotrem-Maltech",
http://dx.doi.org/10.13039/100010510,"Sound Approach",
http://dx.doi.org/10.13039/501100001345,"South Africa Netherlands research Programme on Alternatives in Development",
http://dx.doi.org/10.13039/501100006312,"South African Agency for Science and Technology Advancement",
http://dx.doi.org/10.13039/501100008998,"South African Association for Marine Biological Research",
http://dx.doi.org/10.13039/100012038,"South African Association of Botanists",
http://dx.doi.org/10.13039/501100001341,"South African Association of Women Graduates",
http://dx.doi.org/10.13039/501100020819,"South African Institute for Aquatic Biodiversity",
http://dx.doi.org/10.13039/100013865,"South African Litchi Growers' Association",
http://dx.doi.org/10.13039/501100001322,"South African Medical Research Council",
http://dx.doi.org/10.13039/501100012273,"South African National Parks",
http://dx.doi.org/10.13039/501100014200,"South African National Space Agency",
http://dx.doi.org/10.13039/501100009786,"South African Pork Producers' Organisation",
http://dx.doi.org/10.13039/100018000,"South African Rooibos Council",
http://dx.doi.org/10.13039/100011971,"South African Society of Otorhinolaryngology Head and Neck Surgery",
http://dx.doi.org/10.13039/501100014386,"South African Sugarcane Research Institute",
http://dx.doi.org/10.13039/501100001344,"South African Thoracic Society",
http://dx.doi.org/10.13039/501100020041,"South African Veterinary Association",
http://dx.doi.org/10.13039/501100019897,"South African Veterinary Foundation",
http://dx.doi.org/10.13039/100006061,"South Arts",
http://dx.doi.org/10.13039/100010161,"South Asia Women's Fund",
http://dx.doi.org/10.13039/501100001310,"South Asian Health Foundation",
http://dx.doi.org/10.13039/100018337,"South Asian University",
http://dx.doi.org/10.13039/501100020814,"South Australian Centre for Geothermal Energy Research, University of Adelaide",
http://dx.doi.org/10.13039/100012180,"South Australian Grain Industry Trust Fund",
http://dx.doi.org/10.13039/100009843,"South Australian Health and Medical Research Institute",
http://dx.doi.org/10.13039/100009375,"South Australian Museum",
http://dx.doi.org/10.13039/501100006670,"South Australian Research and Development Institute",
http://dx.doi.org/10.13039/100013191,"South Carolina Center of Economic Excellence",
http://dx.doi.org/10.13039/100015690,"South Carolina Clinical and Translational Research Institute, Medical University of South Carolina",
http://dx.doi.org/10.13039/100017612,"South Carolina Department of Agriculture",
http://dx.doi.org/10.13039/100010242,"South Carolina Department of Natural Resources",
http://dx.doi.org/10.13039/100014796,"South Carolina Department of Transportation",
http://dx.doi.org/10.13039/100004147,"South Carolina Ovarian Cancer Foundation",
http://dx.doi.org/10.13039/100017611,"South Carolina Peanut Board",
http://dx.doi.org/10.13039/100006833,"South Carolina Research Foundation, University of South Carolina",
http://dx.doi.org/10.13039/100005569,"South Carolina Sea Grant Consortium",
http://dx.doi.org/10.13039/100005761,"South Carolina Space Grant Consortium",
http://dx.doi.org/10.13039/100017572,"South Carolina Telehealth Alliance",
http://dx.doi.org/10.13039/100006232,"South Carolina Universities Research and Education Foundation",
http://dx.doi.org/10.13039/100013651,"South Carolina Water Resources Center, Clemson University",
http://dx.doi.org/10.13039/100014830,"South Central Chapter-SOT",
http://dx.doi.org/10.13039/100014581,"South Central Climate Adaptation Science Center",
http://dx.doi.org/10.13039/501100012601,"South China Agricultural University",
http://dx.doi.org/10.13039/501100003169,"South China Normal University",
http://dx.doi.org/10.13039/501100018565,"South China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences",
http://dx.doi.org/10.13039/501100010213,"South China Sea Institute of Oceanology, Chinese Academy of Sciences",
http://dx.doi.org/10.13039/501100005015,"South China University of Technology",
http://dx.doi.org/10.13039/100012372,"South Dakota Agricultural Experiment Station",
http://dx.doi.org/10.13039/100014352,"South Dakota Arts Council",
http://dx.doi.org/10.13039/100008629,"South Dakota Board of Regents",
http://dx.doi.org/10.13039/100001865,"South Dakota Community Foundation",
http://dx.doi.org/10.13039/100014785,"South Dakota Department of Transportation",
http://dx.doi.org/10.13039/100014298,"South Dakota Game, Fish and Parks",
http://dx.doi.org/10.13039/100017839,"South Dakota Governor's Office of Economic Development",
http://dx.doi.org/10.13039/100003419,"South Dakota Humanities Council",
http://dx.doi.org/10.13039/100006062,"South Dakota Library Association",
http://dx.doi.org/10.13039/100017309,"South Dakota School of Mines and Technology",
http://dx.doi.org/10.13039/100016712,"South Dakota Soybean Research and Promotion Council",
http://dx.doi.org/10.13039/100005762,"South Dakota Space Grant Consortium",
http://dx.doi.org/10.13039/100008213,"South Dakota State University",
http://dx.doi.org/10.13039/100013636,"South Dakota Water Resources Institute, South Dakota State University",
http://dx.doi.org/10.13039/501100020560,"South East Regional Health Authority",
http://dx.doi.org/10.13039/100009641,"South East Water",
http://dx.doi.org/10.13039/100015069,"South Eastern Sydney Local Health District",
http://dx.doi.org/10.13039/100011247,"South Florida Water Management District",
http://dx.doi.org/10.13039/100009362,"South London and Maudsley NHS Foundation Trust",
http://dx.doi.org/10.13039/501100008100,"South University of Science and Technology of China",
http://dx.doi.org/10.13039/100015657,"South West Academic Health Science Network",
http://dx.doi.org/10.13039/501100008178,"South West Thames Kidney Fund",R
http://dx.doi.org/10.13039/100011709,"South West Thames Kidney Fund",
http://dx.doi.org/10.13039/501100019981,"South-Central University for Nationalities",
http://dx.doi.org/10.13039/501100005290,"South-Central University of Nationalities",
http://dx.doi.org/10.13039/100012535,"South-East Scotland School of Anaesthesia",
http://dx.doi.org/10.13039/501100001723,"South-South Exchange Programme for Research on History Development",
http://dx.doi.org/10.13039/100009594,"Southampton Solent University",
http://dx.doi.org/10.13039/100017858,"Southeast Asian Regional Centre for Tropical Biology",
http://dx.doi.org/10.13039/100018621,"Southeast Fisheries Science Center",
http://dx.doi.org/10.13039/501100008081,"Southeast University",
http://dx.doi.org/10.13039/100003421,"Southeastern Brain Tumor Foundation",
http://dx.doi.org/10.13039/100010070,"Southeastern Louisiana University",
http://dx.doi.org/10.13039/100014344,"Southeastern Minnesota Arts Council",
http://dx.doi.org/10.13039/501100010661,"Southeastern Ontario Academic Medical Organization",
http://dx.doi.org/10.13039/100016548,"Southeastern SunGrant Center, Institute of Agriculture, University of Tennessee",
http://dx.doi.org/10.13039/100011992,"Southeastern Transportation Research, Innovation, Development and Education Center",
http://dx.doi.org/10.13039/501100001346,"Southern Africa Association for the Advancement of Science",
http://dx.doi.org/10.13039/100009761,"Southern Appalachian Botanical Society",
http://dx.doi.org/10.13039/100010074,"Southern Arkansas University",
http://dx.doi.org/10.13039/100011436,"Southern California Academy of Sciences",
http://dx.doi.org/10.13039/100009410,"Southern California Clinical and Translational Science Institute",
http://dx.doi.org/10.13039/100011510,"Southern California Earthquake Center",
http://dx.doi.org/10.13039/100016225,"Southern California Environmental Health Sciences Center",
http://dx.doi.org/10.13039/100017975,"Southern California Gas Company",
http://dx.doi.org/10.13039/501100020148,"Southern Centre for Inequality Studies, University of the Witwatersrand",
http://dx.doi.org/10.13039/100004402,"Southern Company",
http://dx.doi.org/10.13039/100010927,"Southern Connecticut State University",
http://dx.doi.org/10.13039/501100001770,"Southern Cross University",
http://dx.doi.org/10.13039/100018655,"Southern Economic Association",
http://dx.doi.org/10.13039/501100015659,"Southern Federal University",
http://dx.doi.org/10.13039/100008570,"Southern Illinois University",
http://dx.doi.org/10.13039/501100019651,"Southern Marine Science and Engineering Guangdong Laboratory (Guangzhou)",
http://dx.doi.org/10.13039/100009895,"Southern Medical Association",
http://dx.doi.org/10.13039/501100010096,"Southern Medical University",
http://dx.doi.org/10.13039/100018258,"Southern Methodist University",
http://dx.doi.org/10.13039/100011470,"Southern Nursing Research Society",
http://dx.doi.org/10.13039/100017068,"Southern Regional Education Board",
http://dx.doi.org/10.13039/100017080,"Southern Research Station",
http://dx.doi.org/10.13039/100006103,"Southern SARE",
http://dx.doi.org/10.13039/501100007531,"Southern Taiwan Science Park",
http://dx.doi.org/10.13039/100015091,"Southern University System Foundation",
http://dx.doi.org/10.13039/501100012449,"Southern University of Science and Technology",
http://dx.doi.org/10.13039/501100011013,"Southern African Science Service Centre for Climate Change and Adaptive Land Management",
http://dx.doi.org/10.13039/100004786,"Southwest Airlines",
http://dx.doi.org/10.13039/100014127,"Southwest Center for Agricultural Health, Injury Prevention, and Education",
http://dx.doi.org/10.13039/100015608,"Southwest Center for Occupational and Environmental Health",
http://dx.doi.org/10.13039/100015730,"Southwest Climate Adaptation Science Center",
http://dx.doi.org/10.13039/100011829,"Southwest Educational Research Association",
http://dx.doi.org/10.13039/100016281,"Southwest Fisheries Science Center",
http://dx.doi.org/10.13039/501100010627,"Southwest Forestry University",
http://dx.doi.org/10.13039/100012402,"Southwest Foundation for Biomedical Research",
http://dx.doi.org/10.13039/501100011476,"Southwest Hospital",
http://dx.doi.org/10.13039/501100004536,"Southwest Jiaotong University",
http://dx.doi.org/10.13039/501100014895,"Southwest Medical University",
http://dx.doi.org/10.13039/100010919,"Southwest Minnesota State University",
http://dx.doi.org/10.13039/501100018927,"Southwest Minzu University",
http://dx.doi.org/10.13039/501100004753,"Southwest Petroleum University",
http://dx.doi.org/10.13039/100011766,"Southwest Research Institute",
http://dx.doi.org/10.13039/501100006250,"Southwest University",
http://dx.doi.org/10.13039/501100007535,"Southwest University for Nationalities",
http://dx.doi.org/10.13039/501100004335,"Southwest University of Science and Technology",
http://dx.doi.org/10.13039/100007121,"Southwestern Association of Naturalists",
http://dx.doi.org/10.13039/100011926,"Southwestern Ohio Hemophilia Foundation",
http://dx.doi.org/10.13039/501100017612,"Southwestern University of Finance and Economics",
http://dx.doi.org/10.13039/100018356,"Soy Aquaculture Alliance",
http://dx.doi.org/10.13039/100018490,"Soy Nutrition Institute",
http://dx.doi.org/10.13039/100015426,"Soyfoods Association of North America",
http://dx.doi.org/10.13039/501100017633,"Space Applications Centre",
http://dx.doi.org/10.13039/100013757,"Space Telescope Science Institute",
http://dx.doi.org/10.13039/100009918,"Space and Missile Defense Command",
http://dx.doi.org/10.13039/100006503,"Space and Naval Warfare Systems Command",
http://dx.doi.org/10.13039/501100000717,"Spalding Trust",
http://dx.doi.org/10.13039/501100018689,"Spanish Clinical Research Network",
http://dx.doi.org/10.13039/501100017642,"Spanish National Plan for Scientific and Technical Research and Innovation",
http://dx.doi.org/10.13039/501100009922,"Spar Nord Fonden",
http://dx.doi.org/10.13039/501100011020,"Sparbanksstiftelsen Färs and Frosta",
http://dx.doi.org/10.13039/501100009787,"Sparbanksstiftelsen Sjuhärad",
http://dx.doi.org/10.13039/100017547,"Spark Therapeutics",
http://dx.doi.org/10.13039/100003423,"Sparkplug Foundation",
http://dx.doi.org/10.13039/501100000861,"Sparks",
http://dx.doi.org/10.13039/100017026,"Spastic Paraplegia Foundation",
http://dx.doi.org/10.13039/100017548,"Spaulding Research Institute",
http://dx.doi.org/10.13039/100016696,"Special Foundation for Theoretical Physics Research Program of China",
http://dx.doi.org/10.13039/501100013108,"Special Foundation for the Development of Strategic Emerging Industries of Shenzhen",
http://dx.doi.org/10.13039/501100015403,"Special Foundation to Build Universities of Tianjin",
http://dx.doi.org/10.13039/501100018568,"Special Fund Project for Science and Technology Innovation Strategy of Guangdong Province",
http://dx.doi.org/10.13039/501100018569,"Special Fund Project of Guiding Scientific and Technological Innovation Development of Gansu Province",
http://dx.doi.org/10.13039/501100010042,"Special Fund for Agro-scientific Research in the Public Interest",
http://dx.doi.org/10.13039/501100013155,"Special Fund for Distinguished Experts in Guangxi of China",
http://dx.doi.org/10.13039/501100010015,"Special Fund for Forest Scientific Research in the Public Welfare",
